GCOMPID,OPERATOR,NAME,MEAS_TECH,LAST_INSP,NEXT_INSP,FREQ_INSP_MO,TEST_DUR,CALIB_DUR,SAMP_DUR,LOW_FLOW,BATT_PCT,ADDRESS,CITY,STATE,ZIP,STATUS,NUM_UNITS,CERT_HP,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE
GCOMP1437,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (WHITE VALLEY A),Technician-23,6/15/2023,6/15/2024,9,55,,,,100,06-09-004-20-W3,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,WHITE VALLEY,NOT APPLICABLE,CAN,49.281723,-108.643048
GCOMP1445,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (TECUMSEH E),Technician-24,7/15/2023,7/15/2024,12,55,,,,100,NEAR 13 HIGHWAY (1.0 KM N); 08-23-008-08-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,TECUMSEH,NOT APPLICABLE,CAN,49.657005,-102.981594
GCOMP1446,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (GRIFFIN),Technician-25,8/15/2023,8/15/2024,6,55,,,,100,08-25-007-11-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,GRIFFIN,NOT APPLICABLE,CAN,49.586325,-103.364288
GCOMP1451,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (CAMBRIA B),Technician-01,9/15/2023,9/15/2024,6,55,,,,100,350 HIGHWAY; 09-11-001-12-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,CAMBRIA,NOT APPLICABLE,CAN,49.022249,-103.501075
GCOMP1452,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (TECUMSEH F),Technician-02,10/15/2023,10/15/2024,6,55,,,,100,09-14-009-08-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,TECUMSEH,NOT APPLICABLE,CAN,49.735136,-102.983407
GCOMP1453,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (WHITE VALLEY B),Technician-03,11/15/2023,11/15/2024,6,55,,,Y,100,09-15-006-20-W3,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,WHITE VALLEY,NOT APPLICABLE,CAN,49.474086,-108.609647
GCOMP1454,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (TECUMSEH G),Technician-04,12/15/2023,12/15/2024,12,55,,,,25,09-32-007-07-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,TECUMSEH,NOT APPLICABLE,CAN,49.604593,-102.912409
GCOMP1460,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (TECUMSEH H),Technician-05,11/20/2022,11/15/2023,12,55,,,,33,12-05-008-08-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,TECUMSEH,NOT APPLICABLE,CAN,49.61872,-103.066467
GCOMP1469,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (HAZELWOOD),Technician-06,11/22/2022,11/17/2023,12,55,20,40,,49,13-18-010-06-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,HAZELWOOD,NOT APPLICABLE,CAN,49.826956,-102.816635
GCOMP1472,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (TECUMSEH I),Technician-07,5/23/2023,11/19/2023,6,55,,40,,51,NEAR 13 HIGHWAY; 13-29-008-07-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,TECUMSEH,NOT APPLICABLE,CAN,49.680505,-102.929396
GCOMP1479,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (SOURIS VALLEY C),Technician-08,11/26/2022,11/21/2023,12,55,,40,,66,14-27-001-13-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,SOURIS VALLEY,NOT APPLICABLE,CAN,49.071303,-103.668853
GCOMP1480,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (CAMBRIA C),Technician-09,5/27/2023,11/23/2023,6,55,,40,,67,15-31-001-12-W2,NOT AVAILABLE,SK,T2P 1G1,ABANDONED,-999,-999,CAMBRIA,NOT APPLICABLE,CAN,49.08504,-103.59551
GCOMP1482,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (WHITE VALLEY C),Technician-10,2/14/2023,11/11/2023,9,55,,40,,92,16-02-005-20-W3,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,WHITE VALLEY,NOT APPLICABLE,CAN,49.38519,-108.580925
GCOMP1485,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (LAC PELLETIER),Technician-11,11/19/2022,11/14/2023,12,55,,40,,93,16-10-010-13-W3,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,LAC PELLETIER,NOT APPLICABLE,CAN,49.814332,-107.676475
GCOMP1487,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (ARLINGTON D),Technician-12,5/19/2023,11/15/2023,6,55,,40,,94,16-17-008-19-W3,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,ARLINGTON,NOT APPLICABLE,CAN,49.653357,-108.537076
GCOMP1491,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (ARLINGTON E),Technician-13,11/6/2022,11/1/2023,12,55,,40,,95,16-27-007-19-W3,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,ARLINGTON,NOT APPLICABLE,CAN,49.595436,-108.493779
GCOMP1493,CRESCENT POINT ENERGY CORPORATION,CRESCENT POINT ENERGY CORP. (ARLINGTON F),Technician-14,5/19/2023,11/15/2023,6,55,,40,,96,16-32-008-19-W3,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,ARLINGTON,NOT APPLICABLE,CAN,49.696513,-108.537457
GCOMP1408,CRESCENT POINT RESOURCES PARTNERSHIP,LEGACY OIL + GAS INC. (BROCK),Technician-15,12/4/2022,11/29/2023,12,55,,40,,97,02-28-008-05-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,BROCK,NOT APPLICABLE,CAN,49.669261,-102.626073
GCOMP1416,CRESCENT POINT RESOURCES PARTNERSHIP,LEGACY OIL + GAS INC. (BROWNING),Technician-16,12/6/2022,12/1/2023,12,55,20,40,,98,04-15-004-04-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,BROWNING,NOT APPLICABLE,CAN,49.29189,-102.474533
GCOMP1450,CRESCENT POINT RESOURCES PARTNERSHIP,PETROBAKKEN ENERGY LTD. (RECIPROCITY),Technician-17,11/20/2022,11/15/2023,12,55,,40,,99,08-35-003-34-W1,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,RECIPROCITY,NOT APPLICABLE,CAN,49.256396,-101.95908
GCOMP1468,CRESCENT POINT RESOURCES PARTNERSHIP,LEGACY OIL + GAS INC. (COALFIELDS),Technician-18,11/22/2022,11/17/2023,12,55,20,40,,80,NEAR 39 HIGHWAY (0.8 KM NNE); 13-15-001-06-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,COALFIELDS,NOT APPLICABLE,CAN,49.042092,-102.744112
GCOMP1490,CRESCENT POINT RESOURCES PARTNERSHIP,LEGACY OIL + GAS INC. (ESTEVAN),Technician-19,5/23/2023,11/19/2023,6,55,,40,,75,16-27-001-07-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,ESTEVAN,NOT APPLICABLE,CAN,49.069944,-102.859815
GCOMP1405,EASTEND ENERGY CORPORATION,EASTEND ENERGY CORP. (WHITE VALLEY A),Technician-20,11/26/2022,11/21/2023,12,55,20,,,70,01-30-005-21-W3,NOT AVAILABLE,SK,T4A 2G6,ABANDONED,-999,-999,WHITE VALLEY,NOT APPLICABLE,CAN,49.409234,-108.811938
GCOMP1488,EASTEND ENERGY CORPORATION,EASTEND ENERGY CORP. (WHITE VALLEY B),Technician-21,5/27/2023,11/23/2023,6,55,,,,60,16-20-004-20-W3,NOT AVAILABLE,SK,T4A 2G6,IN SERVICE,-999,-999,WHITE VALLEY,NOT APPLICABLE,CAN,49.318861,-108.653717
GCOMP1439,HUSKY OIL OPERATIONS LTD.,HUSKY OIL OPERATIONS LTD. (SWIFT CURRENT A),Technician-22,11/16/2022,11/11/2023,12,55,,40,,50,06-36-013-13-W3,NOT AVAILABLE,SK,T2P 3G7,ABANDONED,-999,-999,SWIFT CURRENT,NOT APPLICABLE,CAN,50.124983,-107.654478
GCOMP1440,HUSKY OIL OPERATIONS LTD.,HUSKY OIL OPERATIONS LTD. (SWIFT CURRENT B),Technician-23,5/18/2023,11/14/2023,6,55,20,,,25,07-16-013-13-W3,NOT AVAILABLE,SK,T2P 3G7,ABANDONED,-999,-999,SWIFT CURRENT,NOT APPLICABLE,CAN,50.081729,-107.719405
GCOMP1476,HUSKY OIL OPERATIONS LTD.,HUSKY OIL OPERATIONS LTD.,Technician-24,5/19/2023,11/15/2023,6,55,,,,100,14-03-011-12-W3,NOT AVAILABLE,SK,T2P 3G7,ABANDONED,-999,-999,WHISKA CREEK,NOT APPLICABLE,CAN,49.887292,-107.566652
GCOMP1481,HUSKY OIL OPERATIONS LTD.,HUSKY OIL OPERATIONS LTD. (SWIFT CURRENT C),Technician-25,5/5/2023,11/1/2023,6,55,,,,100,15-33-012-13-W3,NOT AVAILABLE,SK,T2P 3G7,ABANDONED,-999,-999,SWIFT CURRENT,NOT APPLICABLE,CAN,50.046635,-107.721836
GCOMP1396,PINE CLIFF ENERGY LTD.,NEXEN INC. (MAPLE CREEK A),Technician-01,11/20/2022,11/15/2023,12,55,,,,100,01-16-013-29-W3,NOT AVAILABLE,SK,T2R 1J4,IN SERVICE,-999,-999,MAPLE CREEK,NOT APPLICABLE,CAN,50.078913,-109.898789
GCOMP1442,PINE CLIFF ENERGY LTD.,SPUR RESOURCES LTD. (LAC PELLETIER),Technician-02,6/2/2023,11/29/2023,6,55,20,40,,100,08-16-012-13-W3,NOT AVAILABLE,SK,T2R 1J4,IN SERVICE,-999,-999,LAC PELLETIER,NOT APPLICABLE,CAN,49.99444,-107.712529
GCOMP1464,PINE CLIFF ENERGY LTD.,SPUR RESOURCES LTD. (WHISKA CREEK),Technician-03,6/4/2023,12/1/2023,6,55,,,,100,13-05-010-12-W3,NOT AVAILABLE,SK,T2R 1J4,IN SERVICE,-999,-999,WHISKA CREEK,NOT APPLICABLE,CAN,49.799259,-107.602166
GCOMP1466,PINE CLIFF ENERGY LTD.,SPUR RESOURCES LTD. (RENO),Technician-04,11/20/2022,11/15/2023,12,55,,40,,100,13-10-003-28-W3,NOT AVAILABLE,SK,T2R 1J4,IN SERVICE,-999,-999,RENO,NOT APPLICABLE,CAN,49.202242,-109.703583
GCOMP1475,PINE CLIFF ENERGY LTD.,NEXEN INC. (MAPLE CREEK B),Technician-05,5/21/2023,11/17/2023,6,55,,,,100,14-02-013-28-W3,NOT AVAILABLE,SK,T2R 1J4,IN SERVICE,-999,-999,MAPLE CREEK,NOT APPLICABLE,CAN,50.06197,-109.728943
GCOMP1456,PLAINS MIDSTREAM CANADA U.L.C.,BP CANADA ENERGY RESOURCES COMPANY (MOOSE MOUNTAIN PROVINCIAL PARK),Technician-06,11/24/2022,11/19/2023,12,55,,,,100,10-26-010-03-W2,NOT AVAILABLE,SK,T2P 0A7,IN SERVICE,-999,-999,MOOSE MOUNTAIN,NOT APPLICABLE,CAN,49.851079,-102.309877
GCOMP1458,PLAINS MIDSTREAM CANADA U.L.C.,BP CANADA ENERGY RESOURCES COMPANY (BROWNING),Technician-07,5/25/2023,11/21/2023,6,55,20,,,100,10-31-004-04-W2,NOT AVAILABLE,SK,T2P 0A7,IN SERVICE,-999,-999,BROWNING,NOT APPLICABLE,CAN,49.346355,-102.531401
GCOMP1478,PLAINS MIDSTREAM CANADA U.L.C.,BP CANADA ENERGY RESOURCES COMPANY (RECIPROCITY),Technician-08,11/28/2022,11/23/2023,12,55,,40,,100,NEAR 361 HIGHWAY; 14-20-005-33-W1,NOT AVAILABLE,SK,T2P 0A7,IN SERVICE,-999,-999,RECIPROCITY,NOT APPLICABLE,CAN,49.412225,-101.903746
GCOMP1413,RIDGEBACK RESOURCES INC.,PETROBAKKEN ENERGY LTD. (BROCK A),Technician-09,2/14/2023,11/11/2023,9,55,,,,100,03-33-008-06-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,BROCK,NOT APPLICABLE,CAN,49.68606,-102.76437
GCOMP1447,RIDGEBACK RESOURCES INC.,PETROBAKKEN ENERGY LTD. (TECUMSEH A),Technician-10,5/18/2023,11/14/2023,6,55,,,,100,08-26-007-09-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,TECUMSEH,NOT APPLICABLE,CAN,49.590135,-103.114695
GCOMP1463,RIDGEBACK RESOURCES INC.,PETROBAKKEN ENERGY LTD. (BROCK B),Technician-11,5/19/2023,11/15/2023,6,55,,,,100,13-05-008-06-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,BROCK,NOT APPLICABLE,CAN,49.624167,-102.79426
GCOMP1465,RIDGEBACK RESOURCES INC.,PETROBAKKEN ENERGY LTD. (GRIFFIN),Technician-12,11/6/2022,11/1/2023,12,55,,,,25,13-09-009-10-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,GRIFFIN,NOT APPLICABLE,CAN,49.724425,-103.313396
GCOMP1471,RIDGEBACK RESOURCES INC.,LIGHTSTREAM RESOURCES LTD.,Technician-13,2/18/2023,11/15/2023,9,55,20,,,33,13 HIGHWAY; 13-19-008-06-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,BROCK,NOT APPLICABLE,CAN,49.666711,-102.81755
GCOMP1484,RIDGEBACK RESOURCES INC.,PETROBAKKEN ENERGY LTD. (TECUMSEH B),Technician-14,12/4/2022,11/29/2023,12,55,,,,49,16-08-007-07-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,TECUMSEH,NOT APPLICABLE,CAN,49.550323,-102.91242
GCOMP1496,RIDGEBACK RESOURCES INC.,PETROBAKKEN ENERGY LTD. (GOLDEN WEST),Technician-15,6/4/2023,12/1/2023,6,55,,,,51,16-34-009-07-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,GOLDEN WEST,NOT APPLICABLE,CAN,49.782792,-102.867386
GCOMP1419,RIFE RESOURCES LTD.,RIFE RESOURCES LTD.,Technician-16,6/10/2023,12/7/2023,6,55,,,,66,04-18-007-09-W2,NOT AVAILABLE,SK,T2R 0A8,IN SERVICE,-999,-999,TECUMSEH,NOT APPLICABLE,CAN,49.552991,-103.224379
GCOMP1407,TORC OIL & GAS LTD.,TORC PINTO 02-25-002-03W2,Technician-17,6/18/2023,12/15/2023,6,55,,,,67,NEAR 9 HIGHWAY; 02-25-002-03-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,ENNISKILLEN,NOT APPLICABLE,CAN,49.148028,-102.285156
GCOMP1477,TORC OIL & GAS LTD.,TORC PINTO 14-13-002-02W2,Technician-18,7/4/2023,12/31/2023,6,55,,,,92,14-13-002-02-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,ENNISKILLEN,NOT APPLICABLE,CAN,49.129821,-102.154667
GCOMP1397,TRANSGAS LTD.,HATTON COMPRESSOR STATION,Technician-19,11/20/2022,11/15/2023,12,55,,,,93,01-16-013-29-W3,NOT AVAILABLE,SK,S4P 4K5,IN SERVICE,-999,-999,MAPLE CREEK,NOT APPLICABLE,CAN,50.07889992,-109.89822
GCOMP1398,TRANSGAS LTD.,SUCCESS COMPRESSOR STATION (WILLOWDALE),Technician-20,11/22/2022,11/17/2023,12,55,20,,,94,01-17-017-16-W3,NOT AVAILABLE,SK,S4P 4K5,IN SERVICE,-999,-999,WILLOWDALE,NOT APPLICABLE,CAN,50.42869,-108.161672
GCOMP1406,TRANSGAS LTD.,PIAPOT COMPRESSOR STATION,Technician-21,11/24/2022,11/19/2023,12,55,,,,95,01-36-012-24-W3,NOT AVAILABLE,SK,S4P 4K5,IN SERVICE,-999,-999,PIAPOT,NOT APPLICABLE,CAN,50.034123,-109.145982
GCOMP1428,TRANSGAS LTD.,WHITEWOOD COMPRESSOR STATION,Technician-22,5/25/2023,11/21/2023,6,55,,,,96,NEAR 9 HIGHWAY; 05-18-015-02-W2,NOT AVAILABLE,SK,S4P 4K5,IN SERVICE,-999,-999,SILVERWOOD,NOT APPLICABLE,CAN,50.255416,-102.280488
GCOMP1431,TRANSGAS LTD.,RUSH LAKE COMPRESSOR STATION,Technician-23,11/28/2022,11/23/2023,12,55,,,,97,05-24-017-11-W3,NOT AVAILABLE,SK,S4P 4K5,IN SERVICE,-999,-999,EXCELSIOR,NOT APPLICABLE,CAN,50.448181,-107.401178
GCOMP1434,TRANSGAS LTD.,WEYBURN COMPRESSOR STATION,Technician-24,5/15/2023,11/11/2023,6,55,,,,98,35 HIGHWAY; 05-33-008-14-W2,NOT AVAILABLE,SK,S4P 4K5,IN SERVICE,-999,-999,WEYBURN,NOT APPLICABLE,CAN,49.689831,-103.855291
GCOMP1443,TRANSGAS LTD.,SUCCESS COMPRESSOR STATION (RIVERSIDE),Technician-25,2/17/2023,11/14/2023,9,55,,,,99,08-17-017-16-W3,NOT AVAILABLE,SK,S4P 4K5,IN SERVICE,-999,-999,RIVERSIDE,NOT APPLICABLE,CAN,50.431018,-108.160036
GCOMP1444,TRANSGAS LTD.,BELLE PLAINE COMPRESSOR STATION,Technician-01,11/20/2022,11/15/2023,12,55,,,,80,08-22-017-24-W2,NOT AVAILABLE,SK,S4P 4K5,IN SERVICE,-999,-999,PENSE,NOT APPLICABLE,CAN,50.445096,-105.214872
GCOMP1455,TRANSGAS LTD.,ALAMEDA COMPRESSOR STATION,Technician-02,5/5/2023,11/1/2023,6,55,,,,75,9 HIGHWAY; 09-36-004-03-W2,NOT AVAILABLE,SK,S4P 4K5,IN SERVICE,-999,-999,MOOSE CREEK,NOT APPLICABLE,CAN,49.342399,-102.277839
GCOMP1494,TRANSGAS LTD.,MOOSOMIN STORAGE CAVERNS,Technician-03,11/20/2022,11/15/2023,12,55,20,,,70,NEAR 600 HIGHWAY (1.6 KM ENE); 16-32-014-30-W1,NOT AVAILABLE,SK,S4P 4K5,IN SERVICE,-999,-999,MOOSOMIN,NOT APPLICABLE,CAN,50.238657,-101.542109
GCOMP1495,TRANSGAS LTD.,CHAPLIN COMPRESSOR STATION,Technician-04,6/2/2023,11/29/2023,6,55,,,,60,NEAR 1 + 19 HIGHWAY (0.6 KM S); 16-32-017-06-W3,NOT AVAILABLE,SK,S4P 4K5,IN SERVICE,-999,-999,CHAPLIN,NOT APPLICABLE,CAN,50.482826,-106.78674
GCOMP1394,VERMILION ENERGY INC.,VERMILION ENERGY (SASK) LTD. (ENNISKILLEN A),Technician-05,12/6/2022,12/1/2023,12,55,,,,50,01-10-002-03-W2,NOT AVAILABLE,SK,T2P 0R3,IN SERVICE,-999,-999,ENNISKILLEN,NOT APPLICABLE,CAN,49.103571,-102.321691
GCOMP1402,VERMILION ENERGY INC.,VERMILION ENERGY INC. (SOURIS VALLEY),Technician-06,12/12/2022,12/7/2023,12,55,,,,25,18 HIGHWAY; 01-28-002-14-W2,NOT AVAILABLE,SK,T2P 0R3,IN SERVICE,-999,-999,SOURIS VALLEY,NOT APPLICABLE,CAN,49.146922,-103.813135
GCOMP1429,VERMILION ENERGY INC.,VERMILION ENERGY (SASK) LTD. (ENNISKILLEN B),Technician-07,11/20/2022,11/15/2023,12,55,,,,100,05-20-001-02-W2,NOT AVAILABLE,SK,T2P 0R3,IN SERVICE,-999,-999,ENNISKILLEN,NOT APPLICABLE,CAN,49.048503,-102.24996
GCOMP1470,VERMILION ENERGY INC.,VERMILION ENERGY (SASK) LTD. (COALFIELDS),Technician-08,11/22/2022,11/17/2023,12,55,,,,100,13-19-001-03-W2,NOT AVAILABLE,SK,T2P 0R3,IN SERVICE,-999,-999,COALFIELDS,NOT APPLICABLE,CAN,49.056499,-102.404351
GCOMP1483,VERMILION ENERGY INC.,VERMILION ENERGY (SASK) LTD. (ENNISKILLEN C),Technician-09,5/23/2023,11/19/2023,6,55,,,,100,16-03-001-03-W2,NOT AVAILABLE,SK,T2P 0R3,IN SERVICE,-999,-999,ENNISKILLEN,NOT APPLICABLE,CAN,49.012199,-102.324959
GCOMP1395,WHITECAP RESOURCES INC.,HUSKY OIL OPERATIONS LTD. (RIVERSIDE),Technician-10,11/26/2022,11/21/2023,12,55,,,Y,100,01-10-017-18-W3,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,RIVERSIDE,NOT APPLICABLE,CAN,50.413764,-108.390797
GCOMP1420,WHITECAP RESOURCES INC.,HUSKY OIL OPERATIONS LTD. (PITTVILLE),Technician-11,5/27/2023,11/23/2023,6,55,,,,100,04-27-016-19-W3,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,PITTVILLE,NOT APPLICABLE,CAN,50.372479,-108.545193
GCOMP1427,WHITECAP RESOURCES INC.,CENOVUS ENERGY INC. (LOMOND),Technician-12,11/16/2022,11/11/2023,12,55,20,40,,100,05-16-006-13-W2,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,LOMOND,NOT APPLICABLE,CAN,49.470048,-103.707509
GCOMP1457,WHITECAP RESOURCES INC.,HUSKY OIL OPERATIONS LTD. (GULL LAKE),Technician-13,5/18/2023,11/14/2023,6,55,,40,,100,10-28-013-19-W3,NOT AVAILABLE,SK,T2P 1G1,IN SERVICE,-999,-999,GULL LAKE,NOT APPLICABLE,CAN,50.116345,-108.540045
GCOMP431,EAST TENNESSEE NATURAL GAS L.L.C.,MARYVILLE,Technician-14,5/19/2023,11/15/2023,6,55,,40,,100,262 LONG HOLLOW ROAD,MARYVILLE,TN,37801,IN SERVICE,1,1100,BLOUNT,47009,USA,35.75447169,-84.05400428
GCOMP114,TRUNKLINE GAS COMPANY L.L.C.,TENNESSEE - DYERSBERG - DYER COUNTY,Technician-15,5/5/2023,11/1/2023,6,55,,40,,100,1224 BONICORD ROAD,DYERSBURG,TN,38024,IN SERVICE,8,30001,DYER,47045,USA,35.93982741,-89.30810511
GCOMP572,TEXAS GAS TRANSMISSION L.L.C.,COVINGTON,Technician-16,11/20/2022,11/15/2023,12,55,,40,,100,3947 TABERNACLE CHARLESTON ROAD,COVINGTON,TN,38049,IN SERVICE,11,29000,FAYETTE,47047,USA,35.523048,-89.583679
GCOMP62,EAST TENNESSEE NATURAL GAS L.L.C.,CLARKRANGE,Technician-17,6/2/2023,11/29/2023,6,55,,40,,100,1060 DEERLODGE HIGHWAY,CLARKRANGE,TN,38553,IN SERVICE,1,10310,FENTRESS,47049,USA,36.184197,-84.95668
GCOMP717,EAST TENNESSEE NATURAL GAS L.L.C.,ESTILL SPRINGS,Technician-18,6/4/2023,12/1/2023,6,55,,40,,100,58 RAY ROAD,WINCHESTER,TN,37398,IN SERVICE,2,2870,FRANKLIN,47051,USA,35.28572498,-86.09710799
GCOMP809,TEXAS EASTERN TRANSMISSION L.P.,MOUNT PLEASANT,Technician-19,12/12/2022,12/7/2023,12,55,,40,,100,693 PARRISH HOLLOW ROAD,LYNNVILLE,TN,38472,IN SERVICE,3,50000,GILES,47055,USA,35.42956229,-87.10744375
GCOMP241,EAST TENNESSEE NATURAL GAS L.L.C.,FLATWOODS,Technician-20,6/18/2023,12/15/2023,6,55,,40,,25,1690 FLATWOODS ROAD,MOSHEIM,TN,37818,IN SERVICE,1,6270,GREENE,47059,USA,36.277287,-82.907753
GCOMP727,EAST TENNESSEE NATURAL GAS L.L.C.,OOLTEWAH,Technician-21,1/5/2023,12/31/2023,12,55,,40,,33,5888 HUNTER ROAD,OOLTEWAH,TN,37363,IN SERVICE,2,7630,HAMILTON,47065,USA,35.125634,-85.082318
GCOMP425,TENNESSEE GAS PIPELINE COMPANY L.L.C.,#71 - MIDDLETON,Technician-22,5/23/2023,11/19/2023,6,55,20,40,,49,2560 HIGHWAY 125 S,MIDDLETON,TN,38052,IN SERVICE,23,34350,HARDEMAN,47069,USA,35.033369,-88.891015
GCOMP320,TENNESSEE GAS PIPELINE COMPANY L.L.C.,#856 - SAVANNAH,Technician-23,11/26/2022,11/21/2023,12,55,,40,,51,2030 HIGHWAY 226,SAVANNAH,TN,38372,IN SERVICE,2,12500,HARDIN,47071,USA,35.15904861,-88.22081324
GCOMP816,ANR PIPELINE COMPANY,BROWNSVILLE,Technician-24,2/26/2023,11/23/2023,9,55,20,40,,66,70 PUMPING STATION ROAD,BROWNSVILLE,TN,38012,IN SERVICE,4,8000,HAYWOOD,47075,USA,35.4459173,-89.28448128
GCOMP854,ANR PIPELINE COMPANY,COTTAGE GROVE,Technician-25,5/15/2023,11/11/2023,6,55,,40,,67,7845 HIGHWAY 140 NORTH,COTTAGE GROVE,TN,38224,IN SERVICE,6,21000,HENRY,47079,USA,36.388914,-88.482295
GCOMP445,TENNESSEE GAS PIPELINE COMPANY L.L.C.,#860 - CENTERVILLE,Technician-01,5/18/2023,11/14/2023,6,55,20,,,92,2775 HIGHWAY 48 N,NUNNELLY,TN,37137,IN SERVICE,13,31600,HICKMAN,47081,USA,35.848036,-87.449908
GCOMP531,EAST TENNESSEE NATURAL GAS L.L.C.,GAINESBORO,Technician-02,11/20/2022,11/15/2023,12,55,,,,93,3460 GRANVILLE HIGHWAY,GAINESBORO,TN,38562,IN SERVICE,1,10310,JACKSON,47087,USA,36.30446207,-85.7134342
GCOMP652,EAST TENNESSEE NATURAL GAS L.L.C.,CALHOUN,Technician-03,2/4/2023,11/1/2023,9,55,,40,,94,4958B HIGHWAY 11,CALHOUN,TN,37309,IN SERVICE,1,1590,MCMINN,47107,USA,35.31129258,-84.7489677
GCOMP690,COLUMBIA GULF TRANSMISSION COMPANY,HARTSVILLE,Technician-04,11/20/2022,11/15/2023,12,55,20,,,95,5422 GREEN GROVE ROAD,HARTSVILLE,TN,37074,IN SERVICE,4,61400,MACON,47111,USA,36.461208,-86.179541
GCOMP905,EAST TENNESSEE NATURAL GAS L.L.C.,TRACY CITY,Technician-05,6/2/2023,11/29/2023,6,55,,,,96,9220 US-41,JASPER,TN,37374,IN SERVICE,1,6270,MARION,47115,USA,35.20470049,-85.66694479
GCOMP329,EAST TENNESSEE NATURAL GAS L.L.C.,LEWISBURG,Technician-06,6/4/2023,12/1/2023,6,55,,,,97,2065 FAYETTEVILLE HIGHWAY,BELFAST,TN,37019,IN SERVICE,2,2440,MARSHALL,47117,USA,35.42694966,-86.71405417
GCOMP590,COLUMBIA GULF TRANSMISSION COMPANY,HAMPSHIRE,Technician-07,6/10/2023,12/7/2023,6,55,,,,98,4077 BOOKER FARM,HAMPSHIRE,TN,38474,IN SERVICE,9,43100,MAURY,47119,USA,35.64192336,-87.26359729
GCOMP1152,EAST TENNESSEE NATURAL GAS L.L.C.,MADISONVILLE,Technician-08,6/18/2023,12/15/2023,6,55,20,40,,99,LIBERALITY ROAD AND HARRISON ROAD,MADISONVILLE,TN,37354,IN SERVICE,1,1100,MONROE,47123,USA,35.51128594,-84.43211179
